hf22_tgwt,cond_sur,cond_lcr,cond_mcr,cond_uma,cond_man,geop_mag,geop_grv,geop_dtb,eqi200n5,eqd200n5,geod_shr,geod_dil,geod_2nd,vent_ing,dTrend005,dTrend03,dTrend01,hfqc_tRise,fault01,fault02,fault03,fault04,fault05,fault06,fault07,fault08,faultAl,hfqc_resid
78.7435989,1.87957,4.6651301,1.49753,4.21806,4.22295,105.1350021,7.0970402,5.4075499,503.6000061,186.6000061,1.9,3.3,5.5999999,31986.30078,-19.0301991,-130.0839996,-52.9488983,0.0078954,379427.0,37243.30078,12188.59961,12188.59961,12188.59961,12188.59961,12188.59961,12188.59961,12188.59961,-3.435011371
93.9568024,2.56774,4.0387301,2.95735,3.7665,4.1107202,41.8526993,-11.0204,540.4530029,501.0,487.7999878,0.0,5.0999999,4.5999999,19827.40039,-201.2480011,-222.9389954,-194.2030029,0.0265142,13756.7998,10440.2998,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,430.2013399
97.6874008,3.4586201,4.0481901,4.0843701,3.80885,4.2570901,-15.2058001,-26.6765995,4749.029785,277.0,1582.599976,0.2,0.5,0.7,164201.0,-154.496994,-219.4579926,-196.0330048,0.0026465,202876.0,2371.709961,2371.709961,2371.709961,2371.709961,2371.709961,2371.709961,2371.709961,2371.709961,-36.18555809
99.6976013,1.37611,5.1428499,2.89417,3.9840901,4.27951,54.0536003,-3.2746401,1059.930054,59.0999985,116.3000031,0.2,1.3,1.5,51707.10156,-278.5320129,-185.6289978,-255.7799988,0.007485,67801.20313,60768.5,60768.5,13462.90039,13462.90039,13462.90039,13462.90039,13462.90039,2761.340088,98.61524552
78.1707001,2.91658,4.0762701,2.9932499,4.0023298,4.2263799,-27.7971001,-21.6056995,586.0679932,553.2000122,405.7999878,1.7,3.2,5.1999998,19450.30078,-147.802002,-144.3179932,-157.8419952,0.0071059,378161.0,20348.5,5129.569824,707.1069946,707.1069946,707.1069946,707.1069946,707.1069946,707.1069946,321.8282305
81.5552979,4.7778502,4.7850699,3.95594,3.8006499,4.2255101,-62.2464981,-7.4517498,1.56958,2129.800049,2179.699951,17.3999996,11.3999996,33.5999985,29740.5,453.8089905,440.3450012,461.7120056,0.0156775,14128.90039,3288.23999,3288.23999,3288.23999,3288.23999,3288.23999,3288.23999,3288.23999,3288.23999,-17.84944623
70.5731964,2.33408,3.9063301,2.5118699,3.83973,4.1441498,-70.5702972,-20.9664993,40.8031998,604.2000122,641.0999756,19.2999992,1.6,28.2999992,32020.5,-162.4750061,52.0763016,-92.482399,0.0351669,39061.60156,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,-29.53765768
89.7354965,3.0309601,3.9334199,3.2243199,3.77755,4.1854801,-67.4374008,-17.2458,274.5880127,397.8999939,108.0999985,0.5,3.4000001,3.9000001,109144.0,-108.4580002,-265.6170044,-166.9570007,0.0232788,113252.0,17897.30078,11688.7002,11688.7002,7668.930176,7668.930176,7668.930176,7668.930176,7668.930176,48.5876853
79.0800018,3.0618899,3.9605801,3.16787,3.92717,4.1810002,-105.8479996,-8.4671097,226.345993,602.0999756,153.1999969,1.2,6.1999998,7.4000001,112202.0,-207.7220001,-251.7339935,-238.2079926,0.0244954,107057.0,13000.0,6823.669922,6823.669922,5273.759766,5273.759766,5273.759766,5273.759766,5273.759766,48.87534719
86.4505997,2.71328,4.8288298,4.5919499,3.74177,4.20013,-71.0089035,-18.1835003,778.6710205,268.7000122,274.2999878,7.1999998,7.4000001,16.3999996,51369.39844,-71.4145966,-64.8715973,-64.7614975,0.0129033,34901.60156,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,50.06004046
84.9577026,2.83447,3.7621701,2.9651799,3.65399,4.1289301,-104.1060028,-9.7523499,639.1380005,179.3000031,103.5999985,0.9,3.8,4.6999998,84077.70313,-197.5829926,-179.9299927,-198.973999,0.0226693,56392.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,569.3645758
85.9960022,2.63328,3.70122,2.69789,3.7480199,4.14642,-24.5687008,-16.6919003,561.4749756,518.2999878,0.0,0.1,2.9000001,3.0,37273.5,-229.1600037,-131.1549988,-194.6959991,0.0261512,5771.700195,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,14.01534551
86.7858963,2.4923301,4.68678,4.0087199,3.80914,4.2179699,-79.8013992,-20.8276005,1067.76001,383.6000061,161.0,9.6999998,7.3000002,19.7000008,40205.69922,-66.0624008,-44.7499008,-43.5718994,0.0122269,31202.0,2462.209961,2462.209961,2462.209961,1600.780029,1600.780029,1600.780029,1600.780029,1600.780029,-4.893895887
80.8909988,2.8826699,4.0832601,3.3013101,3.8205199,4.1317501,-123.375,-26.1312008,819.0020142,533.5999756,445.7999878,1.0,10.6999998,11.5,103786.0,-228.3840027,-196.1029968,-233.5429993,0.0298142,65388.30078,19940.5,10934.5,10934.5,5900.209961,5900.209961,5900.209961,5900.209961,5900.209961,33.97953451
73.3022995,3.22317,3.73227,3.2911999,3.7959599,4.2423401,-72.3057022,-5.3843398,407.9530029,4246.200195,236.8000031,0.3,1.3,1.7,106394.0,46.1814003,-29.1895008,22.1366997,0.0065548,254506.0,12454.90039,12093.40039,12093.40039,5830.950195,5830.950195,5830.950195,5830.950195,5830.950195,213.6901166
62.2781982,3.4928501,4.1947899,3.2685699,4.02597,4.1105599,61.9285011,-7.0006399,16.5214005,537.2999878,0.0,0.0,-4.9000001,3.5999999,16211.5,-83.0495987,-171.4179993,-109.689003,0.0182994,237409.0,2512.469971,2512.469971,2512.469971,2512.469971,2512.469971,2512.469971,2512.469971,2512.469971,75.70312661
81.9177017,2.6468799,4.0072198,3.25264,3.5646601,4.0854001,-69.9512024,-17.7455006,397.5140076,2683.0,268.2999878,12.8000002,7.3000002,24.0,50000.60156,-370.1640015,-355.9450073,-344.5050049,0.0051182,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,102.3621447
87.2167969,2.8554101,4.16221,3.2451899,3.94976,4.2748499,-33.7179985,-2.0903599,1131.540039,422.7000122,444.5,13.5,8.1000004,25.5,46126.19922,154.0220032,167.8670044,156.4019928,0.0148338,34796.69922,9529.55957,9529.55957,9529.55957,0.0,0.0,0.0,0.0,0.0,293.1570268
77.7720032,4.1040301,4.1125102,3.5552599,3.8013999,4.2757301,-149.5119934,11.0130997,128.3220062,1391.300049,530.0,2.8,6.3000002,9.3999996,59524.19922,-248.8930054,-308.7709961,-261.8540039,0.0246371,94330.5,15350.09961,13400.09961,13400.09961,3952.850098,3952.850098,3952.850098,3952.850098,3952.850098,52.22966509
67.8548965,3.1219299,4.0259299,3.11127,4.0574698,4.1627998,511.052002,1.44849,1.3717999,286.3999939,157.3999939,2.5,-1.4,4.5999999,3952.850098,-125.9349976,-156.2960052,-139.973999,0.0182348,183235.0,37343.80078,5884.299805,5884.299805,5250.0,5250.0,5250.0,5250.0,5250.0,234.1393342
72.4993973,3.05498,3.6981599,2.3192599,3.9314101,4.2148299,-153.8070068,-10.0650997,409.9710083,3131.199951,1844.199951,1.6,6.0999999,7.9000001,7491.660156,87.7004013,223.0449982,167.9720001,0.0190939,353225.0,16554.80078,9433.980469,2136.0,2136.0,2136.0,2136.0,2136.0,2136.0,65.58876906
79.8283997,2.9353199,3.6986401,2.8957,3.85729,4.2571702,-45.8675003,4.5377102,30.5452003,653.7999878,224.0,0.0,1.5,1.5,138702.0,5.6317101,-12.3643999,2.5006101,0.0110554,185110.0,27754.5,2000.0,2000.0,1274.75,1274.75,1274.75,1274.75,1274.75,-57.19440128
86.9835968,2.4556601,4.08465,2.98399,3.5957201,4.08182,-92.4700012,4.94242,135.0240021,2366.199951,449.0,0.1,6.0,6.1999998,63287.0,20.8628006,-40.1515007,37.299099,0.0100984,17523.19922,7280.109863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.9950349
77.7637024,3.04335,3.8910999,2.33816,3.98612,4.2230201,-44.512001,-1.15082,162.1840057,808.2000122,806.2999878,2.0,3.5999999,6.0,28841.19922,-13.7732,-186.5639954,-66.7917023,0.0124443,401409.0,23490.69922,5024.939941,4069.709961,4069.709961,4031.129883,4031.129883,4031.129883,4031.129883,1.732712717
79.9330978,2.8826699,4.0281801,3.09553,3.8205199,4.1377702,-131.7969971,-26.7017002,766.4970093,441.2999878,348.8999939,1.6,10.5,12.1999998,107503.0,-204.8769989,-155.1430054,-204.8930054,0.0234286,61925.89844,16048.7998,12005.2002,12005.2002,2236.070068,2236.070068,2236.070068,2236.070068,2236.070068,113.7023869
78.8195038,3.43045,4.4717002,2.32442,4.03585,4.2212701,113.0059967,2.78353,1.65624,337.2999878,317.1000061,1.6,2.7,4.5999999,41050.30078,138.4340057,77.9376984,129.8869934,0.0038961,378537.0,35962.69922,16883.80078,7652.609863,7652.609863,7652.609863,7652.609863,7652.609863,7652.609863,0.678025961
83.9909973,2.62149,4.0615301,3.14604,3.9114799,4.2407098,30.5629005,-18.3525009,229.4459991,903.2000122,60945.69922,15.5,1.2,22.7999992,42639.5,-112.1119995,-4.3220201,-49.5038986,0.0104202,80438.20313,28460.5,13117.2998,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,161.5105625
89.7602005,3.0243399,3.75583,2.42154,3.67118,4.08145,-54.6997986,2.7423601,406.2409973,1552.199951,1815.300049,0.0,6.9000001,5.6999998,58400.0,-46.1058006,-158.0399933,-96.4384995,0.0212253,29835.0,20554.80078,4981.209961,4981.209961,4981.209961,4981.209961,4981.209961,4981.209961,4981.209961,-38.77764122
86.4915009,2.8777499,3.8099101,2.96382,3.7740099,4.14642,-77.3501968,-22.1875992,752.434021,481.0,0.0,0.1,2.7,2.7,41262.89844,-252.2429962,-158.4629974,-222.326004,0.0344195,9178.780273,1677.050049,1677.050049,1677.050049,1677.050049,1677.050049,1677.050049,1677.050049,1677.050049,-48.22893111
86.2727966,2.37042,3.7567599,2.95438,3.5597401,4.13622,-26.3840008,-3.71699,15.3957996,284.2999878,0.0,3.9000001,5.3000002,10.0,64724.39844,-120.7740021,-140.548996,-129.1699982,0.0105183,33283.80078,12500.0,12500.0,12500.0,7150.169922,7150.169922,7150.169922,7150.169922,7150.169922,24.74140034
88.4789963,3.1170499,4.4488401,3.1984999,3.61485,4.0791202,-146.1190033,-5.5050502,387.7290039,3258.699951,820.0999756,0.0,5.8000002,5.6999998,56183.89844,-292.9710083,-459.2739868,-356.6080017,0.0166512,12572.2998,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,541.5309241
98.2667007,2.6175399,3.9620299,2.8299601,3.8671999,4.1329598,-76.218399,-9.4758396,265.6010132,538.0,506.1000061,0.0,7.9000001,7.3000002,47524.30078,-140.7290039,-152.3939972,-144.8269958,0.0209258,54546.39844,2704.159912,1600.780029,1600.780029,1600.780029,1600.780029,1600.780029,1600.780029,1600.780029,328.7253582
92.733902,2.52159,4.1317902,2.86426,3.9726501,4.2378201,-90.8690033,-0.229149,322.4899902,1149.300049,497.3999939,0.0,1.3,1.1,85900.0,-92.2012024,-133.4400024,-113.4189987,0.0116605,79827.89844,22468.0,13308.7998,13308.7998,10467.2002,10467.2002,10467.2002,10467.2002,10467.2002,146.4227667
97.9431992,2.6289201,3.9620299,2.8299601,3.8671999,4.1329598,-83.0354996,-11.5492001,267.2640076,545.4000244,506.1000061,0.0,8.0,7.5,48939.39844,-42.7044983,-48.8221016,-43.9353981,0.0223085,55507.30078,4038.870117,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,559.0170288,429.0667049
89.3895035,3.3162,3.57177,2.7217901,3.61272,4.15028,87.6757965,-4.2367802,273.822998,934.5,196.1000061,17.8999996,-7.0999999,31.2000008,14870.2998,-85.2561035,-222.3509979,-130.1640015,0.0134605,9280.360352,5488.620117,5488.620117,5488.620117,3010.399902,3010.399902,3010.399902,3010.399902,3010.399902,36.62606395
100.0250015,0.951967,5.0211401,2.2864799,3.9829299,4.2742901,184.8419952,-1.1910599,297.4400024,60.7999992,63.7999992,0.3,1.1,1.5,54723.19922,-301.3599854,-158.7570038,-244.2030029,0.0066619,70704.0,67046.60156,67046.60156,15225.40039,15225.40039,14162.0,14162.0,14162.0,250.0,227.0807202
83.4326019,2.8810401,3.8073599,3.14609,3.6292,4.1230502,-7.5816898,-5.59969,109.4509964,163.5,120.1999969,0.9,4.0999999,5.0999999,79937.89844,14.4637003,49.828701,25.1172009,0.0152018,54296.60156,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,-24.52149227
75.9852982,2.9669299,3.72545,2.75436,3.82337,4.1929898,-133.4649963,-6.8737798,1803.900024,8645.299805,1229.300049,1.6,4.8000002,6.5999999,9519.719727,-114.6269989,-229.0749969,-165.8150024,0.0388369,328238.0,15151.2998,7288.689941,2061.550049,2061.550049,0.0,0.0,0.0,0.0,99.73745435
77.6804962,3.01952,3.9168301,3.04497,4.0294099,4.23735,288.7630005,5.44102,1.5942,2544.699951,1109.400024,0.0,-2.5,1.8,49260.19922,-201.6620026,-160.5090027,-193.5809937,0.0047445,214591.0,27673.30078,250.0,250.0,250.0,250.0,250.0,250.0,250.0,914.3161584
87.5487976,2.7054501,4.3277702,3.9636099,3.7098701,4.1799102,180.3480072,1.26499,106.6110001,331.1000061,140.1999969,8.3000002,6.4000001,16.8999996,38500.80078,113.4100037,80.4608002,108.4970016,0.0068272,22296.30078,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,28.9350957
97.1026993,3.6436801,3.82793,3.8505001,3.7865701,4.2539201,-8.3800402,-0.537211,434.006012,241.1999969,239.5,0.2,0.5,0.7,169255.0,-104.9779968,-213.0590057,-159.098999,0.0082631,194604.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,-16.11081411
82.5299988,2.6679101,4.20964,3.3133299,3.57178,4.10148,-30.5464001,-14.6900997,340.026001,1410.5,343.0,23.7999992,-0.2,34.0,44626.89844,-89.1652985,-104.8249969,-90.8855972,0.0118084,4366.060059,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,164.2012622
74.6832962,2.88697,3.8403001,2.96281,3.84812,4.17064,-82.6261978,-9.7041903,34.0679016,56.7000008,0.0,0.0,-1.0,0.7,46516.80078,-255.9869995,-326.6539917,-302.1570129,0.0084144,214543.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,-31.69329834
83.8365021,3.0583401,4.6159101,2.84658,4.25279,4.2630501,-140.8890076,-23.5608997,797.0,3218.699951,763.2999878,30.5,0.9,43.7999992,21592.80078,-328.4110107,-418.506012,-391.3330078,0.0133658,45458.80078,2828.429932,2828.429932,2828.429932,2828.429932,2828.429932,2828.429932,2828.429932,2828.429932,43.57208559
75.2742996,2.2864699,4.1806102,2.91013,3.9845901,4.2358499,-181.5140076,-2.9824901,34.5424995,1799.599976,2504.899902,8.3000002,53.0999985,63.2000008,11297.09961,57.3132019,-63.4407005,-88.1552963,0.0176255,8750.0,7017.830078,3132.48999,3132.48999,353.553009,353.553009,353.553009,353.553009,353.553009,3.735134372
80.9853973,2.6135399,4.01583,3.1217599,3.8868101,4.20224,-43.0802002,-3.6993501,354.5109863,14.3999996,0.0,0.4,0.4,0.9,47000.0,-247.0549927,-242.5899963,-244.7259979,0.0086625,259423.0,1118.030029,1118.030029,1118.030029,1118.030029,1118.030029,1118.030029,1118.030029,1118.030029,-13.97939043
80.8275986,2.796,4.0195999,2.75827,4.1086302,4.2853398,162.9620056,-11.3898001,33.9933014,366.3999939,410.2000122,2.3,0.4,3.5,44402.30078,-68.5414963,-36.4230995,-55.7219009,0.0030105,147460.0,3400.370117,3400.370117,3400.370117,3400.370117,3400.370117,3400.370117,3400.370117,3400.370117,-6.83171387
94.1481018,2.8664,4.3815699,3.0578001,4.3148599,4.30615,42.9132996,10.7750998,0.99319,14.6999998,0.0,1.0,0.0,1.5,108224.0,-51.1497002,-97.1345978,-57.9252014,0.0091969,242916.0,121955.0,121955.0,121955.0,63655.30078,63655.30078,12041.59961,12041.59961,12041.59961,81.85861615
86.8072968,3.0760601,3.88238,3.2269499,3.79389,4.2101898,-56.4127007,-4.0801101,320.4440002,734.5999756,580.5999756,26.0,-13.6000004,47.5,35200.30078,-155.1269989,-257.9490051,-190.4080048,0.0162886,53740.10156,16190.2998,16190.2998,16190.2998,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,-29.80593355
83.2312012,3.8738799,4.15484,3.6282899,3.82341,4.1817698,-74.2925034,-4.1177001,368.7990112,19.2999992,0.0,0.5,0.3,1.0,34242.69922,-20.8227997,39.8810005,18.6350994,0.0146819,247485.0,13642.7998,13642.7998,3092.330078,3092.330078,3092.330078,3092.330078,3092.330078,3092.330078,54.35415963
96.0804977,2.40979,4.00634,2.8327501,3.8979499,4.1725302,59.8470993,-6.1101899,207.2680054,526.2999878,0.0,0.0,3.5,3.3,15018.7002,-152.7949982,-150.1490021,-160.5390015,0.0324959,18015.59961,5488.620117,4808.850098,4808.850098,3553.169922,3553.169922,3553.169922,3553.169922,3553.169922,264.4844954
71.1417007,3.01215,3.7809999,3.0488501,3.8836701,4.2158098,-4.2484498,1.11475,10.7112999,10573.40039,478.8999939,0.9,3.5,4.5,14502.2002,-284.1419983,-606.0020142,-424.0660095,0.0152733,405082.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,-22.09477744
91.8641968,2.21421,3.7980399,2.3550401,3.7665701,4.0960002,-46.0858002,-4.14118,250.602005,791.0999756,1850.800049,0.0,6.6999998,5.0,56389.80078,67.2667999,34.9861984,66.2555008,0.0241214,40496.89844,27171.90039,5024.939941,5024.939941,5024.939941,5024.939941,5024.939941,5024.939941,5024.939941,335.8429795
99.483902,1.37611,5.1685801,2.89417,3.9840901,4.27951,32.2285995,-4.41748,1249.650024,65.1999969,136.8000031,0.2,1.3,1.5,48791.60156,-272.8259888,-180.6920013,-249.9299927,0.0077345,64903.80078,58250.0,58250.0,10965.90039,10965.90039,10965.90039,10965.90039,10965.90039,5533.990234,-56.98944464
76.6475983,3.8491299,4.9685302,2.2158699,4.31354,4.2262602,27.7110996,-9.5639095,1073.390015,594.0,350.7999878,2.0999999,4.6999998,7.0,9753.209961,-157.0549927,-240.378006,-184.3880005,0.0169688,367003.0,23814.40039,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,53.57280199
79.5954971,2.95047,4.2298498,3.13186,3.98684,4.2181101,-79.0585022,6.3572898,56.4977989,13.3000002,0.0,0.4,0.5,0.9,61068.10156,-239.4320068,-275.8320007,-259.0239868,0.008162,275257.0,11236.09961,11236.09961,11236.09961,11236.09961,11236.09961,11236.09961,11236.09961,11236.09961,-0.59148302
74.3688965,2.3053701,3.6568601,2.3467801,3.8533599,4.2055602,-477.1210022,1.3510799,32.4203987,11480.7998,2155.100098,1.6,5.3000002,7.0999999,5755.430176,-67.1276016,-86.5282974,-74.822403,0.0240542,341113.0,24063.69922,13000.0,1250.0,1250.0,1250.0,1250.0,1250.0,1250.0,369.1208532
76.4012985,2.9021001,4.70263,3.5111001,3.98406,4.3324099,-137.8179932,-9.98141,2328.350098,1350.0,1465.800049,7.0999999,11.8999996,20.2999992,62642.30078,-195.0319977,-222.4920044,-190.6589966,0.0171966,62612.39844,16779.80078,6600.189941,6600.189941,3092.330078,3092.330078,3092.330078,3092.330078,3092.330078,1452.414323
64.5301971,3.0866699,4.00313,3.0928299,4.0145001,4.1298399,-355.0679932,-11.6115999,13.3193998,318.1000061,203.8000031,0.8,-2.0999999,3.0,9829.799805,-133.0610046,-189.3950043,-159.0269928,0.0186772,203745.0,22210.59961,500.0,500.0,500.0,500.0,500.0,500.0,500.0,35.49073158
81.9850006,3.01173,4.0072198,2.8055501,3.5725,4.0854001,-112.973999,-23.3455009,712.0170288,2187.199951,226.5,12.3999996,7.5999999,23.2999992,51269.5,-369.6369934,-362.6229858,-343.1239929,0.0037648,3250.0,3250.0,3201.560059,3201.560059,3201.560059,3201.560059,3201.560059,3201.560059,3201.560059,541.5434958
82.2932968,2.6679101,4.20964,3.19718,3.5729599,4.10148,12.2075005,-13.0620003,112.9300003,1896.900024,354.2999878,23.5,0.2,33.4000015,46341.80078,-151.0379944,-160.7059937,-151.5780029,0.010193,2136.0,2136.0,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,353.553009,52.55453008
83.1148987,2.3956599,4.6521502,4.5728102,3.7239201,4.2175102,-94.069397,-17.5487995,2729.360107,240.3999939,94.9000015,7.0,7.4000001,16.0,67570.79688,-251.2810059,-243.4600067,-264.6789856,0.0264524,51818.19922,6543.129883,6543.129883,6543.129883,6543.129883,6543.129883,6543.129883,6543.129883,6543.129883,314.3818344
93.2764969,2.30458,3.9419999,2.39835,3.86604,4.11373,-69.7309036,-17.5765991,361.4830017,458.7999878,1454.900024,0.0,8.6000004,7.5999999,57519.60156,-111.4179993,-112.0090027,-104.9580002,0.0272188,50065.60156,22610.80078,2657.540039,2657.540039,2657.540039,2657.540039,2657.540039,2657.540039,2657.540039,-17.21778923
80.0770035,2.9353199,3.67872,2.8957,3.8523099,4.2571702,-35.9112015,4.9628,9.9398298,685.2000122,224.0,0.0,1.4,1.5,140385.0,92.8395004,79.1159973,93.8175964,0.0111648,183175.0,25465.69922,3816.080078,3816.080078,1250.0,1250.0,1250.0,1250.0,1250.0,56.84624448
88.5468979,3.54845,4.2679801,3.6973701,4.0495701,4.3385801,-22.8509007,-15.4294004,307.7550049,879.2999878,653.4000244,16.0,14.1999998,33.5999985,43480.60156,-261.1099854,-255.6360016,-249.4759979,0.0061855,27115.5,3816.080078,3816.080078,3816.080078,1414.209961,1414.209961,1414.209961,1414.209961,1414.209961,-77.61918235
86.4905014,3.40731,4.3694701,4.2780399,4.23101,4.4321899,-87.3159027,22.7751999,228.1029968,1897.5,568.2000122,3.0999999,7.3000002,10.8999996,55354.0,-121.2890015,-254.2899933,-164.2140045,0.020623,40262.39844,16002.0,16002.0,16002.0,16002.0,13695.2998,13695.2998,13695.2998,13695.2998,123.4983509
85.7298965,2.3406,4.9670801,3.49595,3.9046299,4.2501502,-22.6037006,-23.3568001,88.2899017,2361.800049,22197.0,31.2000008,8.0,49.5999985,2304.889893,-351.3160095,-310.8399963,-343.2860107,0.0157279,29344.90039,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,4499.261499
63.3931007,3.2851701,4.1725402,3.27964,4.0420499,4.1258998,396.8959961,-4.51366,3.32165,473.2999878,0.0,0.0,-4.1999998,3.2,23158.40039,-56.6316986,-165.8339996,-89.5322037,0.0185192,229251.0,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,901.3880005,-21.40508196
83.2202988,3.0583401,4.6159101,2.84658,4.2294598,4.2630501,-108.9229965,-28.9981003,1455.530029,5154.700195,1127.699951,31.5,3.0999999,46.5,22255.59961,-336.2609863,-384.2929993,-385.8869934,0.013423,41420.10156,2474.870117,2474.870117,2474.870117,2474.870117,2474.870117,2474.870117,2474.870117,2474.870117,684.7639152
88.4789963,3.1170499,4.4488401,3.1984999,3.6263199,4.0791202,-146.1190033,-5.5050502,387.7290039,3258.699951,820.0999756,0.0,5.8000002,5.6999998,55989.39844,-295.3800049,-462.5079956,-359.769989,0.0166512,12500.0,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,1060.660034,4056.071056
76.3419037,2.16085,4.2683802,2.5710399,4.0566602,4.2845998,68.9096985,-16.0018005,134.2059937,963.0,0.0,14.5,-0.8,20.8999996,16095.40039,-327.7770081,-339.5480042,-325.7340088,0.0148279,38581.10156,14603.09961,10398.2998,10398.2998,1414.209961,1414.209961,1414.209961,1414.209961,1414.209961,448.6737078
86.5593033,2.63328,3.7275801,2.69789,3.7480199,4.13761,-31.7070999,-20.0967007,561.9229736,605.9000244,0.0,0.1,3.0999999,3.2,33121.0,-216.8710022,-118.0619965,-179.8630066,0.0267536,2462.209961,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,-11.55929421
87.4076996,2.7720201,3.9911399,3.47823,3.65955,4.1620798,58.6934013,0.732768,72.3436966,360.3999939,124.9000015,7.3000002,6.5999999,15.8000002,39131.19922,101.4179993,42.4803009,84.3242035,0.0045567,18683.19922,8551.320313,8551.320313,8551.320313,2015.560059,2015.560059,2015.560059,2015.560059,2015.560059,133.9025238
